Country,Popularity,Title,Artist,Release_date,danceability,energy,tempo,release_date,year,month
USA,136.2,hooligan,Baby Keem,2020-09-18,0.77,0.636,93.032,2020-09-18,2020,9
USA,48.8,pegasus,Trippie Redd,2020-10-30,0.695,0.669,150.407,2020-10-30,2020,10
USA,60,callin,YoungBoy Never Broke Again - Snoop Dogg,2020-09-11,0.848,0.617,160.917,2020-09-11,2020,9
USA,12.8,monopoly,DJ Diddy - Lil Xxel,2020-01-03,0.8440000000000001,0.573,120.04,2020-01-03,2020,1
USA,61.6,pardon me,Lil Yachty - Future - Mike WiLL Made-It,2020-05-29,0.887,0.597,129.976,2020-05-29,2020,5
USA,23.20000000000001,lightning & thunder,Jhené Aiko - John Legend,2020-03-06,0.272,0.358,82.04700000000003,2020-03-06,2020,3
USA,70.4,2 seater,YBN Nahmir - G-Eazy - Offset,2020-03-19,0.972,0.691,125.03,2020-03-19,2020,3
USA,80.8,because of you,Kodak Black,2020-02-14,0.474,0.573,85.669,2020-02-14,2020,2
USA,117.2,cross roads,YoungBoy Never Broke Again,2020-09-11,0.7140000000000001,0.722,143.019,2020-09-11,2020,9
USA,186.7,had enough,Don Toliver - Offset - Quavo,2020-03-13,0.748,0.789,147.957,2020-03-13,2020,3
USA,17.6,candy,Don Toliver,2020-03-13,0.593,0.612,94.019,2020-03-13,2020,3
USA,125.9,am i high rn,Quinn XCII - blackbear,2020-07-10,0.7120000000000001,0.4970000000000001,93.953,2020-07-10,2020,7
USA,68.8,hotel lobby,Pop Smoke,2020-07-20,0.688,0.61,88.995,2020-07-20,2020,7
USA,38.40000000000001,freak,Tyga - Megan Thee Stallion,2020-03-13,0.933,0.556,106.01,2020-03-13,2020,3
USA,313.3,none of your concern,Jhené Aiko - Big Sean,2020-03-06,0.4370000000000001,0.517,82.757,2020-03-06,2020,3
USA,834.7000000000003,back at it,Lil Mosey - Lil Baby,2020-06-26,0.741,0.6779999999999999,165.106,2020-06-26,2020,6
USA,79.2,lotus - intro,Jhené Aiko,2020-03-06,0.48,0.274,94.539,2020-03-06,2020,3
USA,86.4,harder than my demons,Big Sean,2020-08-31,0.738,0.736,106.998,2020-08-31,2020,8
USA,100.3,spend it,NAV - Young Thug,2020-05-08,0.88,0.763,140.077,2020-05-08,2020,5
USA,107.2,forever ...,Halsey,2020-01-17,0.509,0.265,70.028,2020-01-17,2020,1
USA,410.4,costa rica,Bankrol Hayden,2020-01-10,0.888,0.516,127.803,2020-01-10,2020,1
USA,36.8,the bakery,Melanie Martinez,2020-09-24,0.91,0.562,102.035,2020-09-24,2020,9
USA,39.2,did you wrong,NAV,2020-05-08,0.833,0.555,97.49,2020-05-08,2020,5
USA,244.8,dance with me,Diplo - Thomas Rhett - Young Thug,2020-05-27,0.73,0.792,99.039,2020-05-27,2020,5
USA,30.4,renees song,Bazzi,2020-04-01,0.593,0.229,117.823,2020-04-01,2020,4
USA,147.75,all in,Lil Baby,2020-05-01,0.8370000000000001,0.6629999999999999,95.081,2020-05-01,2020,5
USA,91.8,obediently yours,Logic,2020-07-24,0.551,0.905,85.34,2020-07-24,2020,7
USA,99.45,tal vez,Eslabon Armado,2020-07-17,0.385,0.645,182.80900000000003,2020-07-17,2020,7
USA,42.40000000000001,callin,YoungBoy Never Broke Again - Snoop Dogg,2020-09-01,0.848,0.617,160.917,2020-09-01,2020,9
USA,35.2,wunna flo,Gunna - Yak Gotti,2020-07-24,0.918,0.461,120.013,2020-07-24,2020,7
USA,62.40000000000001,young once,Sam Hunt,2020-04-03,0.6409999999999999,0.644,105.941,2020-04-03,2020,4
USA,8,i wanna be romanticized,$uicideBoy$,2020-02-14,0.69,0.389,79.003,2020-02-14,2020,2
USA,39.2,a few words for the firing squad,Run The Jewels,2020-06-03,0.5710000000000001,0.605,98.562,2020-06-03,2020,6
USA,35.2,this love isnt crazy,Carly Rae Jepsen,2020-05-21,0.632,0.728,117.981,2020-05-21,2020,5
USA,5.6000000000000005,pac-man,Gorillaz - ScHoolboy Q,2020-07-20,0.762,0.809,96.042,2020-07-20,2020,7
USA,1.6,not in the same way,5 Seconds of Summer,2020-03-27,0.687,0.67,134.972,2020-03-27,2020,3
USA,114.4,100 shots,NLE Choppa,2020-02-28,0.8320000000000001,0.591,140.08100000000002,2020-02-28,2020,2
USA,27.20000000000001,love,Jhené Aiko,2020-03-06,0.362,0.466,83.944,2020-03-06,2020,3
USA,8.8,need a minute,Russ,2020-01-31,0.777,0.541,81.946,2020-01-31,2020,1
USA,174.4,heat waves,Glass Animals,2020-08-07,0.7609999999999999,0.525,80.87,2020-08-07,2020,8
USA,155.4,pray for a key,Future,2020-05-15,0.858,0.539,84.531,2020-05-15,2020,5
USA,28.8,spaceship,Don Toliver - Sheck Wes,2020-03-13,0.7240000000000001,0.693,139.986,2020-03-13,2020,3
USA,49.6,cut em in,Anderson .Paak - Rick Ross,2020-08-14,0.7440000000000001,0.777,158.05200000000005,2020-08-14,2020,8
USA,7.2,guys,The 1975,2020-05-13,0.384,0.579,203.795,2020-05-13,2020,5
USA,1497.7000000000005,best on earth  - bonus,Russ - BIA,2020-01-31,0.846,0.748,90.006,2020-01-31,2020,1
USA,179.8,hard to forget,Sam Hunt,2020-04-03,0.6890000000000001,0.6890000000000001,130.069,2020-04-03,2020,4
USA,231.95,dont believe the hype,Polo G,2020-05-15,0.622,0.679,160.059,2020-05-15,2020,5
USA,398,one shot  - from road to fast 9 mixtape,YoungBoy Never Broke Again - Lil Baby,2020-06-18,0.589,0.684,112.592,2020-06-18,2020,6
USA,125.45,accidents happen,Tory Lanez - Lil Tjay,2020-04-10,0.6970000000000001,0.675,144.94799999999995,2020-04-10,2020,4
USA,18.4,okay,YoungBoy Never Broke Again,2020-02-21,0.684,0.64,159.874,2020-02-21,2020,2
USA,64,dead trollz,YoungBoy Never Broke Again,2020-09-11,0.524,0.8320000000000001,111.142,2020-09-11,2020,9
USA,94.35,let it go,Summer Walker,2020-07-10,0.6509999999999999,0.477,112.668,2020-07-10,2020,7
USA,775.1000000000001,i dont sleep,Lil Wayne - Takeoff,2020-01-31,0.5870000000000001,0.635,82.51700000000002,2020-01-31,2020,1
USA,21.6,showin off pt.2,Pop Smoke - Fivio Foreign,2020-07-20,0.6579999999999999,0.769,140.042,2020-07-20,2020,7
USA,33.6,five more minutes,Jonas Brothers,2020-05-15,0.836,0.304,94.037,2020-05-15,2020,5
USA,34.4,supercuts,Jeremy Zucker,2020-07-24,0.807,0.539,127.992,2020-07-24,2020,7
USA,40.8,the story,Conan Gray,2020-01-10,0.542,0.299,141.917,2020-01-10,2020,1
USA,75.2,she hurtin,NAV,2020-05-08,0.897,0.597,113.005,2020-05-08,2020,5
USA,506.65,letter to nipsey,Meek Mill - Roddy Ricch,2020-01-27,0.7440000000000001,0.7020000000000001,91.885,2020-01-27,2020,1
USA,127.05,can you blame me,Kehlani - Lucky Daye,2020-05-08,0.7240000000000001,0.564,113.943,2020-05-08,2020,5
USA,123.25,nightlight,ILLENIUM - Annika Wells,2020-08-28,0.494,0.6509999999999999,149.97899999999996,2020-08-28,2020,8
USA,21.6,spicy,Ty Dolla $ign - Post Malone,2020-10-21,0.784,0.496,100.002,2020-10-21,2020,10
USA,86.7,story by dave chappelle,Big Sean,2020-09-04,0.6659999999999999,0.391,75.093,2020-09-04,2020,9
USA,36.8,cold beer calling my name,Jameson Rodgers - Luke Combs,2020-04-14,0.581,0.86,148.31799999999996,2020-04-14,2020,4
USA,2761.4,on me  - from scoob! the album,Thomas Rhett - Kane Brown - Ava Max,2020-05-06,0.5479999999999999,0.721,177.918,2020-05-06,2020,5
USA,101,far,Gunna - Young Thug,2020-05-22,0.507,0.5760000000000001,149.683,2020-05-22,2020,5
USA,114.4,lonely if you are,Chase Rice,2020-01-24,0.6809999999999999,0.726,84.98,2020-01-24,2020,1
USA,12.8,been thru this before,Marshmello - Southside - Giggs - SAINt JHN,2020-04-03,0.878,0.715,130.013,2020-04-03,2020,4
USA,96.8,35.31,Childish Gambino,2020-03-22,0.7979999999999999,0.5589999999999999,102.018,2020-03-22,2020,3
USA,318.4,backyard boy,Claire Rosinkranz,2020-08-14,0.8170000000000001,0.634,138.015,2020-08-14,2020,8
USA,68,track 6,Ty Dolla $ign - Anderson .Paak - Kanye West - Thundercat,2020-10-22,0.622,0.639,149.997,2020-10-22,2020,10
USA,71.2,swv,Summer Walker - NO1-NOAH,2020-07-10,0.691,0.314,117.015,2020-07-10,2020,7
USA,87.2,down,G-Eazy - Mulatto,2020-09-04,0.797,0.853,98.043,2020-09-04,2020,9
USA,69.60000000000001,hurtin,Lil Baby,2020-02-28,0.804,0.422,93.871,2020-02-28,2020,2
USA,876.4500000000003,dnd,Polo G,2020-04-10,0.778,0.7859999999999999,159.954,2020-04-10,2020,4
USA,56,929,Halsey,2020-01-17,0.642,0.317,150.15200000000004,2020-01-17,2020,1
USA,52,fallin’,Why Don't We,2020-09-29,0.606,0.9,133.963,2020-09-29,2020,9
USA,128,first place,Polo G - Lil Tjay,2020-01-17,0.6559999999999999,0.5660000000000001,137.215,2020-01-17,2020,1
USA,42.40000000000001,r.o.d.,A Boogie Wit da Hoodie,2020-02-14,0.596,0.547,90.059,2020-02-14,2020,2
USA,41.6,powder blue,Ty Dolla $ign - Gunna,2020-10-23,0.813,0.5529999999999999,155.02200000000005,2020-10-23,2020,10
USA,40.8,off the grid,Alina Baraz - Khalid,2020-04-24,0.679,0.5329999999999999,83.50200000000002,2020-04-24,2020,4
USA,101.15,aint easy,YoungBoy Never Broke Again,2020-04-24,0.738,0.6779999999999999,79.002,2020-04-24,2020,4
USA,58.40000000000001,heart wont let me,LANY,2020-10-02,0.607,0.655,136.028,2020-10-02,2020,10
USA,175.4,cinderella story,A Boogie Wit da Hoodie,2020-02-14,0.639,0.5710000000000001,88.04700000000003,2020-02-14,2020,2
USA,154.55,hate the club,Kehlani - Masego,2020-05-08,0.6629999999999999,0.626,105.026,2020-05-08,2020,5
USA,201.45,holy calamafuck,Run The Jewels,2020-06-03,0.603,0.764,119.942,2020-06-03,2020,6
USA,692.9,weeeeee,Trippie Redd,2020-10-30,0.7290000000000001,0.503,134.92700000000002,2020-10-30,2020,10
USA,984.45,p*$$y fairy,Jhené Aiko,2020-01-17,0.5720000000000001,0.519,128.33100000000002,2020-01-17,2020,1
USA,861.6,one margarita,Luke Bryan,2020-03-13,0.6409999999999999,0.8420000000000001,89.99700000000001,2020-03-13,2020,3
USA,4.800000000000002,enemy,Charli XCX,2020-05-15,0.69,0.6609999999999999,91.519,2020-05-15,2020,5
USA,164.95,goonies vs. e.t.,Run The Jewels,2020-06-03,0.773,0.61,116.052,2020-06-03,2020,6
USA,287.15,out of sight,Run The Jewels - 2 Chainz,2020-06-03,0.584,0.722,87.551,2020-06-03,2020,6
USA,24.8,alanis’ interlude,Halsey - Alanis Morissette,2020-01-17,0.705,0.89,94.013,2020-01-17,2020,1
USA,68,mood swings  - remix,Pop Smoke - Lil Tjay - Summer Walker,2020-09-18,0.495,0.63,90.1,2020-09-18,2020,9
USA,332.6,luv is art,A Boogie Wit da Hoodie - Lil Uzi Vert,2020-02-14,0.489,0.5539999999999999,86.584,2020-02-14,2020,2
USA,18.4,money mouf,Tyga - Saweetie - YG,2020-09-18,0.968,0.7929999999999999,105.012,2020-09-18,2020,9
USA,52,out in space,Wiz Khalifa - Quavo,2020-04-20,0.828,0.7140000000000001,129.976,2020-04-20,2020,4
USA,250.7,bing james,Lil Wayne - Jay Rock,2020-01-31,0.7490000000000001,0.657,169.93599999999995,2020-01-31,2020,1
USA,173.89999999999995,dark place,Logic,2020-07-24,0.7190000000000001,0.627,86.001,2020-07-24,2020,7
USA,76,fuck the world,Rod Wave,2020-04-03,0.705,0.69,160.005,2020-04-03,2020,4
USA,303.6,drug addiction,YoungBoy Never Broke Again,2020-09-11,0.8190000000000001,0.738,139.957,2020-09-11,2020,9
USA,69.60000000000001,i got you,Trippie Redd - Busta Rhymes,2020-09-11,0.557,0.614,83.743,2020-09-11,2020,9
USA,45.6,touch me,PARTYNEXTDOOR,2020-03-27,0.792,0.67,107.984,2020-03-27,2020,3
USA,60.8,¿donde has estado?,Eslabon Armado,2020-07-17,0.5660000000000001,0.41,125.24,2020-07-17,2020,7
USA,86.7,win your love,YoungBoy Never Broke Again,2020-04-24,0.728,0.6559999999999999,155.866,2020-04-24,2020,4
USA,8,demon time,Lil Yachty - Draft Day,2020-05-29,0.933,0.475,129.933,2020-05-29,2020,5
USA,127.2,gaslighter,The Chicks,2020-03-04,0.6809999999999999,0.728,131.017,2020-03-04,2020,3
USA,527.2,up the smoke,Stunna 4 Vegas - Offset,2020-01-17,0.899,0.735,143.001,2020-01-17,2020,1
USA,36,dance like no one’s watching,Swae Lee,2020-09-25,0.775,0.4920000000000001,99.933,2020-09-25,2020,9
USA,23.20000000000001,that aint beautiful,Sam Hunt,2020-04-03,0.635,0.468,89.985,2020-04-03,2020,4
USA,77.6,ice cold,Lil Tjay,2020-05-08,0.591,0.627,175.87099999999995,2020-05-08,2020,5
USA,12,out on bail,YG,2020-09-23,0.7340000000000001,0.563,203.905,2020-09-23,2020,9
USA,120.7,kobe bryant,Lil Wayne,2020-08-28,0.612,0.87,106.984,2020-08-28,2020,8
USA,10.4,no photos,Don Toliver,2020-03-13,0.752,0.7290000000000001,134.03799999999998,2020-03-13,2020,3
USA,29.6,forgive me,Chloe x Halle,2020-06-12,0.7070000000000001,0.6509999999999999,137.017,2020-06-12,2020,6
USA,49.6,i wish,The Kid LAROI,2020-07-24,0.7879999999999999,0.6559999999999999,138.981,2020-07-24,2020,7
USA,36,relay,Fiona Apple,2020-04-17,0.502,0.574,92.101,2020-04-17,2020,4
USA,68.80000000000001,blood walk,YG - D3szn - Lil Wayne,2020-10-02,0.8759999999999999,0.475,107.952,2020-10-02,2020,10
USA,119.20000000000002,dead man walking,2 Chainz - Future,2020-01-17,0.848,0.7170000000000001,150.067,2020-01-17,2020,1
USA,126.4,the code,King Von - Polo G,2020-10-30,0.831,0.62,133.17,2020-10-30,2020,10
USA,22.4,fire stars,YoungBoy Never Broke Again,2020-04-24,0.546,0.7959999999999999,80.05,2020-04-24,2020,4
USA,131.65,consistent,Lil Baby,2020-02-28,0.8170000000000001,0.439,149.967,2020-02-28,2020,2
USA,76,shimmy,Aminé,2020-02-26,0.467,0.879,172.783,2020-02-26,2020,2
USA,28,yell oh,Trippie Redd - Young Thug,2020-02-21,0.851,0.537,149.22899999999996,2020-02-21,2020,2
USA,181.75,reanimator,Joji - Yves Tumor,2020-09-24,0.331,0.419,120.981,2020-09-24,2020,9
USA,19.200000000000006,no explanation,Joey Bada$$ - Pusha T,2020-07-17,0.665,0.7,86.961,2020-07-17,2020,7
USA,62.40000000000001,dope boys diary,Tory Lanez,2020-04-10,0.615,0.7609999999999999,93.146,2020-04-10,2020,4
USA,14.4,pgt,PARTYNEXTDOOR,2020-03-27,0.7240000000000001,0.61,116.979,2020-03-27,2020,3
USA,93.5,had enough,G-Eazy,2020-06-26,0.638,0.6829999999999999,103.023,2020-06-26,2020,6
USA,8805.499999999996,more than my hometown,Morgan Wallen,2020-04-17,0.621,0.882,126.014,2020-04-17,2020,4
USA,198.05,walking in the snow,Run The Jewels,2020-06-03,0.726,0.818,146.006,2020-06-03,2020,6
USA,29.6,foreign,Lil Tecca - NAV,2020-09-18,0.6559999999999999,0.473,130.056,2020-09-18,2020,9
USA,88.39999999999998,sube al carro,Eslabon Armado,2020-07-17,0.4920000000000001,0.581,181.016,2020-07-17,2020,7
USA,127.65,money now,KYLE - Johnny Yukon - Tyga,2020-07-17,0.7170000000000001,0.614,174.072,2020-07-17,2020,7
USA,108.4,grieving,Kehlani - James Blake,2020-05-08,0.687,0.527,126.087,2020-05-08,2020,5
USA,250.4,i want you to love me,Fiona Apple,2020-04-17,0.528,0.504,141.369,2020-04-17,2020,4
USA,50.40000000000001,piano trap,Lil Wayne,2020-01-31,0.5720000000000001,0.807,140.032,2020-01-31,2020,1
USA,4,big love,Louis The Child - EARTHGANG,2020-06-26,0.669,0.748,87.012,2020-06-26,2020,6
USA,389.6,concert for aliens,Machine Gun Kelly,2020-09-25,0.507,0.951,95.016,2020-09-25,2020,9
USA,782.4000000000003,dior  - remix,Pop Smoke - Gunna,2020-02-12,0.73,0.816,142.054,2020-02-12,2020,2
USA,44,a letter to my younger self,Quinn XCII - Logic,2020-05-29,0.8220000000000001,0.8340000000000001,115.006,2020-05-29,2020,5
USA,77.60000000000002,dirty stick,YoungBoy Never Broke Again,2020-09-11,0.614,0.789,106.704,2020-09-11,2020,9
USA,1524.8000000000006,u played,Moneybagg Yo - Lil Baby,2020-01-10,0.8740000000000001,0.847,134.965,2020-01-10,2020,1
USA,342.45,33,Polo G,2020-05-15,0.732,0.462,180.067,2020-05-15,2020,5
USA,22.4,right back,A Boogie Wit da Hoodie,2020-02-14,0.632,0.6970000000000001,83.505,2020-02-14,2020,2
USA,72.8,spaceships,Trippie Redd - Young Thug,2020-10-30,0.513,0.498,110.007,2020-10-30,2020,10
USA,48,tonight,Kesha,2020-01-31,0.65,0.763,150.02100000000004,2020-01-31,2020,1
USA,57.6,thinkin of you,Chan Se Park,2020-09-18,0.5770000000000001,0.4920000000000001,119.929,2020-09-18,2020,9
USA,2059.3,3 musketeers,NextYoungin - ppcocaine,2020-07-07,0.91,0.617,104.972,2020-07-07,2020,7
USA,240.2,lucky me,Big Sean,2020-09-04,0.519,0.664,73.01899999999998,2020-09-04,2020,9
USA,168,franchise  - remix,Travis Scott - Future - Young Thug - M.I.A.,2020-10-07,0.8590000000000001,0.77,155.025,2020-10-07,2020,10
USA,62.4,costa rica  - remix,Bankrol Hayden - The Kid LAROI,2020-06-26,0.89,0.53,127.889,2020-06-26,2020,6
USA,239.8,my kinda folk,Luke Combs,2020-10-23,0.52,0.929,148.14700000000005,2020-10-23,2020,10
USA,20,bammer,Wiz Khalifa - Mustard,2020-04-20,0.772,0.741,102.057,2020-04-20,2020,4
USA,5.6000000000000005,proud of me?,NAV,2020-05-08,0.909,0.649,114.995,2020-05-08,2020,5
USA,78.4,la trokita,Eslabon Armado,2020-07-17,0.442,0.8759999999999999,98.661,2020-07-17,2020,7
USA,124.8,harden,Lil Wayne,2020-01-31,0.6459999999999999,0.79,144.148,2020-01-31,2020,1
USA,12.8,elephant in the room,6LACK,2020-06-26,0.575,0.495,90.02,2020-06-26,2020,6
USA,14.4,lil bit,blackbear,2020-08-14,0.77,0.5720000000000001,90.005,2020-08-14,2020,8
USA,31.20000000000001,same thing,The Kid LAROI,2020-07-24,0.662,0.659,135.95,2020-07-24,2020,7
USA,162.3,accepting my flaws,Future,2020-05-15,0.769,0.586,90.978,2020-05-15,2020,5
USA,60.8,our time,Lil Tecca,2020-09-11,0.8959999999999999,0.441,109.975,2020-09-11,2020,9
USA,22.4,riot,Lil Skies,2020-05-14,0.853,0.852,98.022,2020-05-14,2020,5
USA,55.2,low down,Lil Baby,2020-05-01,0.962,0.619,127.958,2020-05-01,2020,5
USA,232.65,kid that kidd,Trippie Redd - Future - Doe Boy,2020-10-30,0.618,0.4,75.047,2020-10-30,2020,10
USA,37.6,the difference,Flume - Toro y Moi,2020-03-11,0.56,0.865,159.96,2020-03-11,2020,3
USA,21.6,throat baby,BRS Kash,2020-07-24,0.9,0.521,132.007,2020-07-24,2020,7
USA,59.2,showin off pt.1,Pop Smoke - Fivio Foreign,2020-07-20,0.877,0.6559999999999999,139.88299999999998,2020-07-20,2020,7
USA,284,maybe,The Kid LAROI,2020-07-24,0.606,0.532,89.079,2020-07-24,2020,7
USA,167.4,friday night cypher,"Big Sean - Tee Grizzley - Kash Doll - Cash Kidd - Payroll - 42 Dugg - Boldy James - Drego - Sada Baby - Royce Da 5'9"" - Eminem",2020-09-04,0.584,0.6579999999999999,89.387,2020-09-04,2020,9
USA,10.4,why are sundays so depressing,The Strokes,2020-04-10,0.579,0.7140000000000001,109.974,2020-04-10,2020,4
USA,9.6,red,Rich The Kid,2020-03-06,0.894,0.464,81.084,2020-03-06,2020,3
USA,148.8,dtb 4 life,A Boogie Wit da Hoodie,2020-02-14,0.5660000000000001,0.6759999999999999,84.68299999999998,2020-02-14,2020,2
USA,85.6,make em say,NLE Choppa - Mulatto,2020-08-07,0.6579999999999999,0.823,170.498,2020-08-07,2020,8
USA,1019.75,said sum  - remix,Moneybagg Yo - City Girls - DaBaby,2020-09-18,0.913,0.625,126.915,2020-09-18,2020,9
USA,6352.200000000003,i hope,Gabby Barrett,2020-06-19,0.466,0.536,75.998,2020-06-19,2020,6
USA,9.6,blood moon,Prxxy,2020-08-30,0.685,0.487,77.507,2020-08-30,2020,8
USA,2.4000000000000004,heartbreak weather,Niall Horan,2020-03-13,0.5920000000000001,0.884,82.225,2020-03-13,2020,3
USA,262.95,2016,Sam Hunt,2020-04-03,0.52,0.384,149.536,2020-04-03,2020,4
USA,18.4,at the door,The Strokes,2020-04-10,0.439,0.32299999999999995,116.743,2020-04-10,2020,4
USA,4.800000000000002,47.48,Childish Gambino,2020-03-22,0.6809999999999999,0.597,148.018,2020-03-22,2020,3
USA,80.8,cruel intentions,Delacey - G-Eazy,2020-02-28,0.677,0.878,90.04799999999999,2020-02-28,2020,2
USA,2.4000000000000004,bad habits,Usher,2020-09-10,0.62,0.8290000000000001,152.279,2020-09-10,2020,9
USA,91.8,ganas que te tengo,Eslabon Armado,2020-07-17,0.527,0.58,183.117,2020-07-17,2020,7
USA,308.95,yankee and the brave,Run The Jewels,2020-06-03,0.595,0.878,82.007,2020-06-03,2020,6
USA,78.4,feel something,ILLENIUM - Excision - I Prevail,2020-04-03,0.428,0.877,75.518,2020-04-03,2020,4
USA,70.4,paper thin,ILLENIUM - Tom DeLonge - Angels & Airwaves,2020-10-23,0.555,0.778,155.917,2020-10-23,2020,10
USA,12.8,camelot,NLE Choppa,2020-08-07,0.787,0.713,175.046,2020-08-07,2020,8
USA,85.85,v-12,Trippie Redd,2020-10-30,0.65,0.52,136.895,2020-10-30,2020,10
USA,4,no weakness,Rod Wave,2020-04-03,0.7070000000000001,0.532,87.47,2020-04-03,2020,4
USA,24,ring,T.I. - Young Thug,2020-09-11,0.807,0.6679999999999999,145.985,2020-09-11,2020,9
USA,62.40000000000001,long nights,6LACK,2020-06-26,0.7440000000000001,0.325,110.063,2020-06-26,2020,6
USA,9.6,feed,Big Sean,2020-09-04,0.58,0.672,158.041,2020-09-04,2020,9
USA,88.80000000000004,don life,Big Sean - Lil Wayne,2020-09-04,0.626,0.7759999999999999,97.934,2020-09-04,2020,9
USA,38.40000000000001,let go,D Smoke - SiR,2020-05-29,0.6509999999999999,0.563,150.158,2020-05-29,2020,5
USA,27.20000000000001,trials & tribulations,Polo G,2020-05-15,0.7959999999999999,0.612,87.542,2020-05-15,2020,5
USA,510.2,kinfolks,Sam Hunt,2020-04-03,0.569,0.807,76.01100000000002,2020-04-03,2020,4
USA,90.1,somebody loves you,Jeremy Zucker,2020-04-17,0.7170000000000001,0.474,94.945,2020-04-17,2020,4
USA,36.8,jerk,Oliver Tree,2020-07-17,0.521,0.7070000000000001,159.82399999999996,2020-07-17,2020,7
USA,132.35,lost me,Internet Money - iann dior - Lil Skies - Lil Mosey,2020-08-29,0.6940000000000001,0.6970000000000001,89.96600000000002,2020-08-29,2020,8
USA,141.75,dead man walking,Brent Faiyaz,2020-09-18,0.505,0.267,143.929,2020-09-18,2020,9
USA,129.7,the last backyard...,YoungBoy Never Broke Again,2020-09-11,0.5920000000000001,0.691,159.708,2020-09-11,2020,9
USA,72,wasted,Don Toliver,2020-03-13,0.743,0.753,157.046,2020-03-13,2020,3
USA,68,bad bad,YoungBoy Never Broke Again,2020-02-21,0.682,0.809,180.088,2020-02-21,2020,2
USA,43.2,sinning with you,Sam Hunt,2020-01-03,0.7440000000000001,0.505,122.015,2020-01-03,2020,1
USA,192.4,cool again,Kane Brown,2020-04-23,0.608,0.735,90.007,2020-04-23,2020,4
USA,240.3,play this when im gone,Machine Gun Kelly,2020-09-25,0.677,0.443,137.089,2020-09-25,2020,9
USA,68,both sides,Gucci Mane - Lil Baby,2020-05-29,0.8440000000000001,0.616,160.024,2020-05-29,2020,5
USA,86.7,coast to coast,NAV,2020-05-08,0.779,0.8690000000000001,74.982,2020-05-08,2020,5
USA,106.25,dreamer,Trippie Redd,2020-06-18,0.534,0.6679999999999999,119.965,2020-06-18,2020,6
USA,230.1,social distancing,Lil Baby,2020-05-01,0.8490000000000001,0.64,126.005,2020-05-01,2020,5
USA,23.20000000000001,no dribble,DaBaby - Stunna 4 Vegas,2020-08-04,0.775,0.58,130.032,2020-08-04,2020,8
USA,54.40000000000001,no matter what,Polo G,2020-05-15,0.539,0.705,83.367,2020-05-15,2020,5
USA,18.4,big shit,A Boogie Wit da Hoodie,2020-02-14,0.753,0.53,138.977,2020-02-14,2020,2
USA,95.2,dont play around,Gunna,2020-05-22,0.742,0.542,141.05200000000005,2020-05-22,2020,5
USA,177.60000000000005,the bigger picture,Lil Baby,2020-10-01,0.59,0.618,96.459,2020-10-01,2020,10
USA,183.2,i love my country,Florida Georgia Line,2020-05-22,0.527,0.943,140.132,2020-05-22,2020,5
USA,29.6,thug life,Rod Wave,2020-04-03,0.441,0.327,84.514,2020-04-03,2020,4
USA,90.1,atl freestyle,6LACK,2020-06-26,0.74,0.586,79.997,2020-06-26,2020,6
USA,138.6,coffee,Quinn XCII - Marc E. Bassy,2020-05-01,0.831,0.452,93.04,2020-05-01,2020,5
USA,163,24.19,Childish Gambino,2020-03-22,0.5379999999999999,0.463,149.92700000000005,2020-03-22,2020,3
USA,28.8,pardon,T.I. - Lil Baby,2020-10-16,0.955,0.5870000000000001,111.975,2020-10-16,2020,10
USA,27.20000000000001,tu canción,Eslabon Armado,2020-07-17,0.451,0.498,129.375,2020-07-17,2020,7
USA,46.40000000000001,more,Halsey,2020-01-17,0.399,0.224,170.795,2020-01-17,2020,1
USA,68,mood swings,A Boogie Wit da Hoodie,2020-02-14,0.941,0.6759999999999999,120.073,2020-02-14,2020,2
USA,487.35,sick and tired,iann dior - Machine Gun Kelly - Travis Barker,2020-04-17,0.747,0.495,145.095,2020-04-17,2020,4
USA,68.8,damage,H.E.R.,2020-10-21,0.6459999999999999,0.696,81.336,2020-10-21,2020,10
USA,90.95,open,Kehlani,2020-05-08,0.491,0.464,124.352,2020-05-08,2020,5
USA,6.4,call me late,YoungBoy Never Broke Again,2020-02-21,0.736,0.594,163.94799999999995,2020-02-21,2020,2
USA,208.35,trust nobody,Lil Wayne - Adam Levine,2020-01-31,0.7759999999999999,0.5660000000000001,84.988,2020-01-31,2020,1
USA,24.8,queen of broken hearts,blackbear,2020-08-21,0.7170000000000001,0.7120000000000001,97.019,2020-08-21,2020,8
USA,102.9,im not mad,Halsey,2020-01-17,0.78,0.684,149.916,2020-01-17,2020,1
USA,0.8,breaking up was easy in the 90s,Sam Hunt,2020-04-03,0.562,0.649,145.91299999999995,2020-04-03,2020,4
USA,206.55,bleed,A Boogie Wit da Hoodie,2020-06-16,0.698,0.5720000000000001,71.446,2020-06-16,2020,6
USA,88.39999999999998,everybody business,Kehlani,2020-04-16,0.43,0.703,45.78,2020-04-16,2020,4
USA,897.5500000000003,moana,G-Eazy - Jack Harlow,2020-04-29,0.753,0.502,205.895,2020-04-29,2020,4
USA,79.2,rambo,Bryson Tiller - The Weeknd,2020-09-25,0.508,0.6859999999999999,181.333,2020-09-25,2020,9
USA,44.8,love is so sweet,Missing Seoul,2020-06-05,0.809,0.29,114.818,2020-06-05,2020,6
USA,60.00000000000001,glimmer,Tame Impala,2020-02-14,0.6729999999999999,0.627,117.911,2020-02-14,2020,2
